sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,1,32,0.53312,16.5213,2558.70,1277.80,116.000,-10.000,10.1702,8.2898,6.3946,Right,0,0,0,0,0.0000,450.000,1,450.018,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,1,33,0.98763,454.5049,536.57,1331.87,-817.000,30.000,-4.7688,8.8384,6.3946,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,1,34,1.00423,16.6097,520.35,1330.06,-9.000,-1.000,-4.9334,8.8201,6.3946,Left,0,0,0,0,0.0000,450.000,1,450.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,1,35,1.45833,454.0924,799.70,1326.46,155.000,-2.000,-2.0992,8.7835,6.3946,Left,1,1,0,1,-4.9334,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,36,1.57491,116.5844,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,37,1.62406,49.1446,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,38,1.62874,4.6881,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,39,1.64867,19.9282,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,40,1.66563,16.9589,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,41,1.68301,17.3744,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,42,1.69929,16.2866,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
2,2,1,2,2;3;1;4,1,60,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:46:21.1969991-04:00,2,43,1.71595,16.6550,799.70,1326.46,0.000,0.000,-2.0992,8.7835,6.3946,Left,0,0,0,0,0.0000,300.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,laser,60,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
